"datasetName","decimalLongitude","decimalLatitude","depth","scientificName"
"obis",-81.147167,24.615967,7.9,"Halichoeres poeyi"
"obis",-80.6679833,24.8229,9.1,"Halichoeres poeyi"
"obis",-81.9970833,24.4329167,16.6,"Halichoeres poeyi"
"obis",-80.25435,25.1927,3.1,"Halichoeres poeyi"
"obis",-80.96935,24.6842833,4.6,"Halichoeres poeyi"
"obis",-80.31034,25.11208,3.1,"Halichoeres poeyi"
"obis",-81.6626833,24.4954333,2.3,"Halichoeres poeyi"
"obis",-81.57747,24.52349,4,"Halichoeres poeyi"
"obis",-82.86648,24.6179,9.1,"Halichoeres poeyi"
"obis",-82.9349333,24.6114,14,"Halichoeres poeyi"
"obis",-80.56345,24.8879501,7.3,"Halichoeres poeyi"
"obis",-80.36006,25.06037,2.6,"Halichoeres poeyi"
"obis",-80.2132,25.22554,3.9,"Halichoeres poeyi"
"obis",-77.1,18.4083,NA,"Halichoeres poeyi"
"obis",-80.75965,24.7625667,7.3,"Halichoeres poeyi"
"obis",-80.2259833,25.19965,3,"Halichoeres poeyi"
"obis",-80.18575,25.32559,3.4,"Halichoeres poeyi"
"obis",-80.2630333,25.1987833,2.9,"Halichoeres poeyi"
"obis",-81.6649833,24.4903334,9.1,"Halichoeres poeyi"
"obis",-80.1522167,25.3552,9.5,"Halichoeres poeyi"
"obis",-83.05715,24.612,18.4,"Halichoeres poeyi"
"obis",-80.9662,24.6861,3.2,"Halichoeres poeyi"
"obis",-80.37239,25.02312,3,"Halichoeres poeyi"
"obis",-80.4343999,24.98905,5.3,"Halichoeres poeyi"
"obis",-80.0988,25.58695,5.2,"Halichoeres poeyi"
"obis",-80.3467333,25.0415,3.4,"Halichoeres poeyi"
"obis",-80.59241,24.88026,5,"Halichoeres poeyi"
"obis",-80.22417,25.20925,4.3,"Halichoeres poeyi"
"obis",-81.6904167,24.5516667,2.9,"Halichoeres poeyi"
"obis",-80.3253166,25.0753333,6.1,"Halichoeres poeyi"
"obis",-80.30779,25.1056,4.3,"Halichoeres poeyi"
"obis",-82.85803,24.63481,10.7,"Halichoeres poeyi"
"obis",-82.9681,24.606867,13.9,"Halichoeres poeyi"
"obis",-81.58985,24.5205833,7.2,"Halichoeres poeyi"
"obis",-80.1056666,25.5737834,6.9,"Halichoeres poeyi"
"obis",-82.77958,24.6658,11.6,"Halichoeres poeyi"
"obis",-83.01495,24.66853,19.2,"Halichoeres poeyi"
"obis",-80.5622,24.8841167,9.1,"Halichoeres poeyi"
"obis",-80.3776167,25.0379833,3.4,"Halichoeres poeyi"
"obis",-80.1562666,25.36405,7.8,"Halichoeres poeyi"
"obis",-82.89927,24.62664,8.4,"Halichoeres poeyi"
"obis",-82.8252,24.63425,5.6,"Halichoeres poeyi"
"obis",-81.86935,24.4572834,7.8,"Halichoeres poeyi"
"obis",-81.48738,24.53107,9.1,"Halichoeres poeyi"
"obis",-80.7783333,24.75245,7,"Halichoeres poeyi"
"obis",-80.9651333,24.7012167,4.6,"Halichoeres poeyi"
"obis",-80.370183,25.020383,2.3,"Halichoeres poeyi"
"obis",-81.4953666,24.54015,6.7,"Halichoeres poeyi"
"obis",-81.4058333,24.5509833,2.7,"Halichoeres poeyi"
"obis",-82.8286,24.7228333,18.9,"Halichoeres poeyi"
"obis",-81.8918166,24.4796167,4.1,"Halichoeres poeyi"
"obis",-81.9252,24.4451333,6.3,"Halichoeres poeyi"
"obis",-81.40305,24.55177,3,"Halichoeres poeyi"
"obis",-81.87885,24.4430167,16.8,"Halichoeres poeyi"
"obis",-80.8886666,24.70315,7.5,"Halichoeres poeyi"
"obis",-80.18633,25.35778,2.3,"Halichoeres poeyi"
"obis",-80.1329,25.4639,5.5,"Halichoeres poeyi"
"obis",-82.9046667,24.59695,6.4,"Halichoeres poeyi"
"obis",-80.6684666,24.8156167,9.5,"Halichoeres poeyi"
"obis",-81.7105,24.5054,8.7,"Halichoeres poeyi"
"obis",-81.1846167,24.60685,9.6,"Halichoeres poeyi"
"obis",-80.5549,24.8964667,6.6,"Halichoeres poeyi"
"obis",-81.8508361,12.1944417,1.1,"Halichoeres poeyi"
"obis",-81.8953833,24.4821167,4.6,"Halichoeres poeyi"
"obis",-80.6158,24.8509167,5.9,"Halichoeres poeyi"
"obis",-42,-22.96666667,NA,"Halichoeres poeyi"
"obis",-80.3385666,25.0480167,6.9,"Halichoeres poeyi"
"obis",-81.85786,24.45721,5,"Halichoeres poeyi"
"obis",-80.2565667,25.15475,8.7,"Halichoeres poeyi"
"obis",-80.3527167,25.0382167,2.3,"Halichoeres poeyi"
"obis",-81.7261499,24.48255,7.2,"Halichoeres poeyi"
"obis",-80.3786999,25.0119833,3.2,"Halichoeres poeyi"
"obis",-83.059283,24.609917,15.9,"Halichoeres poeyi"
"obis",-80.3041499,25.1006333,8.4,"Halichoeres poeyi"
"obis",-81.8912499,24.4797167,4.4,"Halichoeres poeyi"
"obis",-81.8478999,24.4641,5.2,"Halichoeres poeyi"
"obis",-82.8247,24.6909333,3.1,"Halichoeres poeyi"
"obis",-80.1351333,25.5139,6.7,"Halichoeres poeyi"
"obis",-80.2104,25.28495,6.9,"Halichoeres poeyi"
"obis",-80.1133667,25.5735667,4.4,"Halichoeres poeyi"
"obis",-83.0622,24.6157,14.3,"Halichoeres poeyi"
"obis",-83.0860833,24.65955,20.6,"Halichoeres poeyi"
"obis",-80.80926,24.73425,10.4,"Halichoeres poeyi"
"obis",-79.848611111,15.7939722,15,"Halichoeres poeyi"
"obis",-81.8422167,24.4802667,5.6,"Halichoeres poeyi"
"obis",-80.1205667,25.4601,7.2,"Halichoeres poeyi"
"obis",-80.62366,24.84797,3.7,"Halichoeres poeyi"
"obis",-80.55939,24.88894,9.5,"Halichoeres poeyi"
"obis",-80.1135217,25.4900029,4.1,"Halichoeres poeyi"
"obis",-81.51824,24.52346,5.2,"Halichoeres poeyi"
"obis",-80.24711,25.15802,14.5,"Halichoeres poeyi"
"obis",-80.9320999,24.6988167,4.3,"Halichoeres poeyi"
"obis",-81.7351833,24.4799833,9,"Halichoeres poeyi"
"obis",-82.90395,24.6862167,11.1,"Halichoeres poeyi"
"obis",-80.7296667,24.8382167,5,"Halichoeres poeyi"
"obis",-81.10855,24.6267667,7.8,"Halichoeres poeyi"
"obis",-82.956517,24.605383,12.8,"Halichoeres poeyi"
"obis",-80.21368,25.305,4,"Halichoeres poeyi"
"obis",-81.5755,24.5249,4.9,"Halichoeres poeyi"
"obis",-81.9008,24.4510167,8.1,"Halichoeres poeyi"
"obis",-81.7218,24.4829833,6.3,"Halichoeres poeyi"
"obis",-82.85898,24.62863,9.4,"Halichoeres poeyi"
"obis",-81.7095333,24.5058833,5,"Halichoeres poeyi"
"obis",-81.8478999,24.4641,5,"Halichoeres poeyi"
"obis",-80.1789667,25.3527833,2.7,"Halichoeres poeyi"
"obis",-80.52962,24.9086,5.8,"Halichoeres poeyi"
"obis",-81.7243833,24.4780667,11.1,"Halichoeres poeyi"
"obis",-81.63675,24.49985,7.5,"Halichoeres poeyi"
"obis",-83.04324,24.65818,17.4,"Halichoeres poeyi"
"obis",-80.54109,24.91543,6.1,"Halichoeres poeyi"
"obis",-81.0508333,24.6911667,4.9,"Halichoeres poeyi"
"obis",-82.7816167,24.6914667,6.6,"Halichoeres poeyi"
"obis",-80.1361,25.3942,2.3,"Halichoeres poeyi"
"obis",-81.69668,24.48593,8.8,"Halichoeres poeyi"
"obis",-82.9323167,24.6391,8.5,"Halichoeres poeyi"
"obis",-81.5028166,24.5618,5.2,"Halichoeres poeyi"
"obis",-80.47226,24.9458,6.6,"Halichoeres poeyi"
"obis",-80.4574166,24.9561667,5.2,"Halichoeres poeyi"
"obis",-80.2601833,25.1493167,7,"Halichoeres poeyi"
"obis",-80.7282167,24.8368,4.9,"Halichoeres poeyi"
"obis",-80.9335833,24.69645,4.7,"Halichoeres poeyi"
"obis",-82.8765,24.63373,4.6,"Halichoeres poeyi"
"obis",-82.77793,24.70955,16.2,"Halichoeres poeyi"
"obis",-80.14506,25.48005,5.9,"Halichoeres poeyi"
"obis",-81.5666333,24.5155167,7,"Halichoeres poeyi"
"obis",-80.3233166,25.0926167,5,"Halichoeres poeyi"
"obis",-83.06998,24.63462,16.2,"Halichoeres poeyi"
"obis",-82.90176,24.62324,9,"Halichoeres poeyi"
"obis",-81.69966,24.48303,6.4,"Halichoeres poeyi"
"obis",-80.09853,25.62076,7.3,"Halichoeres poeyi"
"obis",-81.1182832,24.6259334,8.5,"Halichoeres poeyi"
"obis",-80.5060666,24.9239501,6.7,"Halichoeres poeyi"
"obis",-80.25546,25.17635,6.4,"Halichoeres poeyi"
"obis",-80.2282333,25.2306167,3.4,"Halichoeres poeyi"
"obis",-80.9689667,24.6813167,7.2,"Halichoeres poeyi"
"obis",-80.96368,24.6864,3.4,"Halichoeres poeyi"
"obis",-82.80362,24.63549,6.4,"Halichoeres poeyi"
"obis",-81.2844666,24.5771167,8.7,"Halichoeres poeyi"
"obis",-81.70565,24.4851833,2.3,"Halichoeres poeyi"
"obis",-81.7182833,24.4821167,2.9,"Halichoeres poeyi"
"obis",-81.7124333,24.4828,2.1,"Halichoeres poeyi"
"obis",-80.09836,25.59129,5.4,"Halichoeres poeyi"
"obis",-80.2975833,25.1246167,5.6,"Halichoeres poeyi"
"obis",-80.4337166,24.9765001,7,"Halichoeres poeyi"
"obis",-81.6754166,24.49245,3.2,"Halichoeres poeyi"
"obis",-81.8056833,24.4777167,9.3,"Halichoeres poeyi"
"obis",-80.7515167,24.7663167,9.5,"Halichoeres poeyi"
"obis",-82.91688,24.58651,9.6,"Halichoeres poeyi"
"obis",-80.6163333,24.8500834,3.8,"Halichoeres poeyi"
"obis",-80.3431166,25.0483,3.2,"Halichoeres poeyi"
"obis",-82.8113667,24.7121833,4.7,"Halichoeres poeyi"
"obis",-83.06636,24.6143,16.4,"Halichoeres poeyi"
"obis",-81.8298666,24.47375,7,"Halichoeres poeyi"
"obis",-80.5715167,24.8868333,6.3,"Halichoeres poeyi"
"obis",-80.30815,25.1055333,5.3,"Halichoeres poeyi"
"obis",-80.3046499,25.1225833,4.6,"Halichoeres poeyi"
"obis",-80.28261,25.11571,10.7,"Halichoeres poeyi"
"obis",-82.9482667,24.6071167,15.2,"Halichoeres poeyi"
"obis",-80.1343333,25.5072333,6.7,"Halichoeres poeyi"
"obis",-80.18555,25.32302,2.6,"Halichoeres poeyi"
"obis",-81.5179666,24.52255,5.5,"Halichoeres poeyi"
"obis",-80.5051667,24.9239,5.5,"Halichoeres poeyi"
"obis",-66.75,11.83333,10,"Halichoeres poeyi"
"obis",-82.9192333,24.58795,9.8,"Halichoeres poeyi"
"obis",-80.6836666,24.8189834,5.3,"Halichoeres poeyi"
"obis",-80.96,24.6882833,4.4,"Halichoeres poeyi"
"obis",-80.144031,25.371371,3.2,"Halichoeres poeyi"
"obis",-82.8852,24.59281,6.7,"Halichoeres poeyi"
"obis",-80.43582,24.98631,7.6,"Halichoeres poeyi"
"obis",-82.9282333,24.56625,13.3,"Halichoeres poeyi"
"obis",-83.0876833,24.6120667,17.7,"Halichoeres poeyi"
"obis",-81.3644666,24.5569,7,"Halichoeres poeyi"
"obis",-81.3650666,24.5567667,6.7,"Halichoeres poeyi"
"obis",-81.1851666,24.6066334,7.9,"Halichoeres poeyi"
"obis",-80.8016666,24.7615,7.5,"Halichoeres poeyi"
"obis",-81.6975,24.55036,4.2,"Halichoeres poeyi"
"obis",-81.57606,24.52466,4,"Halichoeres poeyi"
"obis",-80.24321,25.20877,2.3,"Halichoeres poeyi"
"obis",-81.9567166,24.4537834,9.9,"Halichoeres poeyi"
"obis",-81.05242,24.69657,2.1,"Halichoeres poeyi"
"obis",-81.67649,24.49321,3.2,"Halichoeres poeyi"
"obis",-80.1681828,25.3292009,10.2,"Halichoeres poeyi"
"obis",-80.2606833,25.1490333,8.1,"Halichoeres poeyi"
"obis",-80.2616833,25.1881667,2.9,"Halichoeres poeyi"
"obis",-80.1223499,25.4295834,9.5,"Halichoeres poeyi"
"obis",-81.1891333,24.6182,8.2,"Halichoeres poeyi"
"obis",-81.8716,24.4442,26.7,"Halichoeres poeyi"
"obis",-80.2665332,25.1418667,4.3,"Halichoeres poeyi"
"obis",-80.37923,25.01241,2.7,"Halichoeres poeyi"
"obis",-81.8124,24.4683667,5.9,"Halichoeres poeyi"
"obis",-80.4287,25.0082,3.4,"Halichoeres poeyi"
"obis",-82.8655167,24.6646833,11.6,"Halichoeres poeyi"
"obis",-81.2199499,24.5990167,8.2,"Halichoeres poeyi"
"obis",-82.93078,24.69501,15.8,"Halichoeres poeyi"
"obis",-81.6321,24.5088667,4.6,"Halichoeres poeyi"
"obis",-80.1059832,25.5915333,3.4,"Halichoeres poeyi"
"obis",-80.2567667,25.1509333,10.2,"Halichoeres poeyi"
"obis",-80.1024167,25.5921833,5.5,"Halichoeres poeyi"
"obis",-81.71415,24.4836167,2.3,"Halichoeres poeyi"
"obis",-83.0976833,24.65425,20.9,"Halichoeres poeyi"
"obis",-80.75365,24.7667333,5.2,"Halichoeres poeyi"
"obis",-80.28488,25.15991,6,"Halichoeres poeyi"
"obis",-80.22041,25.22242,6.9,"Halichoeres poeyi"
"obis",-80.15992,25.35892,6.9,"Halichoeres poeyi"
"obis",-82.9024,24.5998,6.6,"Halichoeres poeyi"
"obis",-81.8605528,12.1861111,3,"Halichoeres poeyi"
"obis",-82.78815,24.7030167,7.3,"Halichoeres poeyi"
"obis",-81.8502167,24.4680833,5.2,"Halichoeres poeyi"
"obis",-81.6212333,24.51195,5.9,"Halichoeres poeyi"
"obis",-81.70685,24.4952667,7.6,"Halichoeres poeyi"
"obis",-80.2648167,25.1417333,5.2,"Halichoeres poeyi"
"obis",-83.0553833,24.6254833,14.9,"Halichoeres poeyi"
"obis",-80.7537333,24.7665,5.9,"Halichoeres poeyi"
"obis",-80.75639,24.76321,8.5,"Halichoeres poeyi"
"obis",-80.2126667,25.2267833,6.1,"Halichoeres poeyi"
"obis",-82.874633,24.664517,6.9,"Halichoeres poeyi"
"obis",-83.05986,24.6541,16,"Halichoeres poeyi"
"obis",-80.49963,24.94647,4.9,"Halichoeres poeyi"
"obis",-80.49243,24.95686,4.5,"Halichoeres poeyi"
"obis",-80.1252332,25.4576334,6.3,"Halichoeres poeyi"
"obis",-80.1330167,25.40435,2.4,"Halichoeres poeyi"
"obis",-82.92908,24.64423,9.6,"Halichoeres poeyi"
"obis",-81.3812167,24.5586,5.3,"Halichoeres poeyi"
"obis",-80.3997833,25.0222167,3.8,"Halichoeres poeyi"
"obis",-83.07242,24.65655,17.1,"Halichoeres poeyi"
"obis",-81.92617,24.44467,3.4,"Halichoeres poeyi"
"obis",-83.07015,24.6433833,16.6,"Halichoeres poeyi"
"obis",-80.13729,25.51938,6.1,"Halichoeres poeyi"
"obis",-80.53448,24.91046,5.2,"Halichoeres poeyi"
"obis",-80.1012666,25.596,4.7,"Halichoeres poeyi"
"obis",-80.1524499,25.3697167,7.3,"Halichoeres poeyi"
"obis",-81.0064667,24.6593,7,"Halichoeres poeyi"
"obis",-80.1452166,25.4449667,3,"Halichoeres poeyi"
"obis",-83.02925,24.6809667,16.8,"Halichoeres poeyi"
"obis",-81.9053166,24.4529,9.5,"Halichoeres poeyi"
"obis",-81.76235,24.473233,5,"Halichoeres poeyi"
"obis",-80.58134,24.88991,3.7,"Halichoeres poeyi"
"obis",-80.2998667,25.11795,9.1,"Halichoeres poeyi"
"obis",-81.9427999,24.4541334,8.5,"Halichoeres poeyi"
"obis",-80.22441,25.21155,5.6,"Halichoeres poeyi"
"obis",-80.2647667,25.18385,2.6,"Halichoeres poeyi"
"obis",-81.8298666,24.47375,6.9,"Halichoeres poeyi"
"obis",-80.3323166,25.0612667,5.8,"Halichoeres poeyi"
"obis",-80.26646,25.14202,6.4,"Halichoeres poeyi"
"obis",-81.9902499,24.4521334,8.2,"Halichoeres poeyi"
"obis",-81.1336332,24.6238667,8.1,"Halichoeres poeyi"
"obis",-81.7311,24.4790667,7,"Halichoeres poeyi"
"obis",-81.6205832,24.5136333,4.4,"Halichoeres poeyi"
"obis",-80.3224332,25.0806667,5.9,"Halichoeres poeyi"
"obis",-80.38179,25.03435,4,"Halichoeres poeyi"
"obis",-81.11105,24.6286667,4.1,"Halichoeres poeyi"
"obis",-80.13332,25.40374,3.6,"Halichoeres poeyi"
"obis",-82.87194,24.59255,12.1,"Halichoeres poeyi"
"obis",-80.13328,25.45645,7,"Halichoeres poeyi"
"obis",-80.13677,25.53075,6.6,"Halichoeres poeyi"
"obis",-80.1189999,25.5111334,7,"Halichoeres poeyi"
"obis",-80.1343332,25.4590834,4.4,"Halichoeres poeyi"
"obis",-80.3793999,25.0035333,3.7,"Halichoeres poeyi"
"obis",-80.4227332,25.0031167,5.5,"Halichoeres poeyi"
"obis",-80.9568333,24.6986667,5.6,"Halichoeres poeyi"
"obis",-80.2602667,25.15455,11.3,"Halichoeres poeyi"
"obis",-80.0989833,25.5913,5,"Halichoeres poeyi"
"obis",-82.95586,24.58766,14,"Halichoeres poeyi"
"obis",-80.62065,24.8503167,2.3,"Halichoeres poeyi"
"obis",-80.3709999,25.0141667,7.9,"Halichoeres poeyi"
"obis",-80.5621833,24.9087667,6.6,"Halichoeres poeyi"
"obis",-80.75255,24.76555,9.4,"Halichoeres poeyi"
"obis",-81.3682333,24.5583,8.1,"Halichoeres poeyi"
"obis",-81.1850667,24.6067833,8.2,"Halichoeres poeyi"
"obis",-82.91014,24.58704,8.7,"Halichoeres poeyi"
"obis",-83.06397,24.66847,18,"Halichoeres poeyi"
"obis",-80.19732,25.31433,6.7,"Halichoeres poeyi"
"obis",-80.61781,24.9046,4.2,"Halichoeres poeyi"
"obis",-80.2151999,25.2999833,4,"Halichoeres poeyi"
"obis",-81.5646,24.5119167,6.1,"Halichoeres poeyi"
"obis",-81.0064667,24.6593,6.6,"Halichoeres poeyi"
"obis",-81.63469,24.53709,4.6,"Halichoeres poeyi"
"obis",-83.0309,24.632367,15.2,"Halichoeres poeyi"
"obis",-80.2687666,25.1551167,6.1,"Halichoeres poeyi"
"obis",-82.7950833,24.6353333,11.9,"Halichoeres poeyi"
"obis",-81.8311167,24.47765,7,"Halichoeres poeyi"
"obis",-81.8794499,24.4512334,7.9,"Halichoeres poeyi"
"obis",-80.3201166,25.0826667,6.3,"Halichoeres poeyi"
"obis",-80.128664,25.41589,5,"Halichoeres poeyi"
"obis",-80.4661666,24.9916667,4.1,"Halichoeres poeyi"
"obis",-81.0991,24.6633,6.6,"Halichoeres poeyi"
"obis",-80.1254332,25.4574334,7.2,"Halichoeres poeyi"
"obis",-80.3239999,25.0908833,6.3,"Halichoeres poeyi"
"obis",-82.8896833,24.6732,11.3,"Halichoeres poeyi"
"obis",-82.9703833,24.57095,17.5,"Halichoeres poeyi"
"obis",-83.07003,24.64842,16.5,"Halichoeres poeyi"
"obis",-81.5127333,24.5236833,9,"Halichoeres poeyi"
"obis",-80.50375,24.9246,4.3,"Halichoeres poeyi"
"obis",-81.0632,24.6723,7.9,"Halichoeres poeyi"
"obis",-81.7827,24.4714333,9,"Halichoeres poeyi"
"obis",-80.9617666,24.6738333,5.2,"Halichoeres poeyi"
"obis",-80.65715,24.81813,17.4,"Halichoeres poeyi"
"obis",-80.15926,25.34704,6.1,"Halichoeres poeyi"
"obis",-80.5645833,24.887,8.1,"Halichoeres poeyi"
"obis",-80.28127,25.12024,10.7,"Halichoeres poeyi"
"obis",-82.954467,24.618783,8.9,"Halichoeres poeyi"
"obis",-81.0705,24.66607,4.9,"Halichoeres poeyi"
"obis",-80.3211333,25.0783667,7.5,"Halichoeres poeyi"
"obis",-80.5670667,24.9005333,3.7,"Halichoeres poeyi"
"obis",-82.8909667,24.5898167,9.6,"Halichoeres poeyi"
"obis",-80.75317,24.7669,4.5,"Halichoeres poeyi"
"obis",-80.3781667,25.011,4.6,"Halichoeres poeyi"
"obis",-80.14835,25.48691,5.2,"Halichoeres poeyi"
"obis",-82.828267,24.629967,6.3,"Halichoeres poeyi"
"obis",-81.87771,24.45872,5.2,"Halichoeres poeyi"
"obis",-81.8813,24.4546,6.6,"Halichoeres poeyi"
"obis",-80.3740666,25.0135833,2.3,"Halichoeres poeyi"
"obis",-80.5625667,24.9091667,6.7,"Halichoeres poeyi"
"obis",-80.1343,25.52115,7.3,"Halichoeres poeyi"
"obis",-80.1798,25.33588,3,"Halichoeres poeyi"
"obis",-80.6231499,24.8462001,4.9,"Halichoeres poeyi"
"obis",-82.8581167,24.6290167,9.9,"Halichoeres poeyi"
"obis",-80.1651667,25.3877167,2.3,"Halichoeres poeyi"
"obis",-80.3861499,25.032,3.7,"Halichoeres poeyi"
"obis",-80.157489,25.3624115,6.1,"Halichoeres poeyi"
"obis",-81.7012333,24.4859,7.3,"Halichoeres poeyi"
"obis",-83.06445,24.6059167,15.2,"Halichoeres poeyi"
"obis",-80.50391,24.92472,4.9,"Halichoeres poeyi"
"obis",-80.4442999,24.9821667,6.9,"Halichoeres poeyi"
"obis",-80.1785,25.3530833,2.9,"Halichoeres poeyi"
"obis",-80.1252999,25.4226334,4.7,"Halichoeres poeyi"
"obis",-80.4808,24.9415167,5.3,"Halichoeres poeyi"
"obis",-80.3055332,25.0935333,8.8,"Halichoeres poeyi"
"obis",-83.05702,24.61334,13.7,"Halichoeres poeyi"
"obis",-80.75236,24.768,5.5,"Halichoeres poeyi"
"obis",-80.66229,24.81883,10.8,"Halichoeres poeyi"
"obis",-82.93711,24.63043,6.9,"Halichoeres poeyi"
"obis",-80.7266999,24.7711167,11,"Halichoeres poeyi"
"obis",-80.6237999,24.8929501,5.2,"Halichoeres poeyi"
"obis",-81.43733,24.57934,9,"Halichoeres poeyi"
"obis",-81.64827,24.49766,4.3,"Halichoeres poeyi"
"obis",-80.47226,24.9458,5.2,"Halichoeres poeyi"
"obis",-81.6842,24.5537833,2.7,"Halichoeres poeyi"
"obis",-82.9046167,24.5972333,6.7,"Halichoeres poeyi"
"obis",-80.0986832,25.6804,6.7,"Halichoeres poeyi"
"obis",-80.0979333,25.5933833,6.7,"Halichoeres poeyi"
"obis",-82.9062333,24.6970833,12.5,"Halichoeres poeyi"
"obis",-81.8517833,24.4631833,6.4,"Halichoeres poeyi"
"obis",-80.15124,25.44448,3.5,"Halichoeres poeyi"
"obis",-81.090117,24.633067,4,"Halichoeres poeyi"
"obis",-80.6931333,24.79505,9.3,"Halichoeres poeyi"
"obis",-83.0686667,24.6303167,16.5,"Halichoeres poeyi"
"obis",-80.5691167,24.8802,9,"Halichoeres poeyi"
"obis",-82.93013,24.56803,13.1,"Halichoeres poeyi"
"obis",-83.07155,24.6559,17.4,"Halichoeres poeyi"
"obis",-80.26155,25.14555,6.3,"Halichoeres poeyi"
"obis",-80.401033,25.016883,5.5,"Halichoeres poeyi"
"obis",-80.36893,25.03244,7.9,"Halichoeres poeyi"
"obis",-81.6358666,24.5014833,7.8,"Halichoeres poeyi"
"obis",-80.1323788,25.4047622,3.5,"Halichoeres poeyi"
"obis",-80.0923,25.64854,11,"Halichoeres poeyi"
"obis",-81.7711666,24.4827,7,"Halichoeres poeyi"
"obis",-80.3683,25.04443,3,"Halichoeres poeyi"
"obis",-81.96059,24.51193,4.2,"Halichoeres poeyi"
"obis",-82.9224,24.5827,10,"Halichoeres poeyi"
"obis",-81.2813,24.58718,9.4,"Halichoeres poeyi"
"obis",-83.06015,24.65421,16.2,"Halichoeres poeyi"
"obis",-80.09821,25.62086,7.3,"Halichoeres poeyi"
"obis",-80.2830499,25.14205,7.3,"Halichoeres poeyi"
"obis",-82.91606,24.59859,9,"Halichoeres poeyi"
"obis",-80.141429,25.365221,4.4,"Halichoeres poeyi"
"obis",-80.1452131,25.3842521,7.6,"Halichoeres poeyi"
"obis",-79.8323602777777,15.8320561,7,"Halichoeres poeyi"
"obis",-82.933583,24.632983,7.8,"Halichoeres poeyi"
"obis",-81.34226,24.56548,5.6,"Halichoeres poeyi"
"obis",-80.5809,24.8708333,7.9,"Halichoeres poeyi"
"obis",-81.3974,24.56445,7.3,"Halichoeres poeyi"
"obis",-82.92488,24.58009,9.2,"Halichoeres poeyi"
"obis",-80.5812,24.89022,3.8,"Halichoeres poeyi"
"obis",-83.05885,24.61084,13.7,"Halichoeres poeyi"
"obis",-81.7070166,24.4813,8.1,"Halichoeres poeyi"
"obis",-80.1530034,25.3491064,6.9,"Halichoeres poeyi"
"obis",-82.95596,24.58778,14.8,"Halichoeres poeyi"
"obis",-81.620567,24.5051,4.9,"Halichoeres poeyi"
"obis",-80.3253332,25.0753667,6.1,"Halichoeres poeyi"
"obis",-80.3042166,25.1013667,4.4,"Halichoeres poeyi"
"obis",-81.50453,24.5258,7.2,"Halichoeres poeyi"
"obis",-80.2688667,25.1528667,7.6,"Halichoeres poeyi"
"obis",-81.4095499,24.5512334,2.9,"Halichoeres poeyi"
"obis",-80.2282333,25.2306167,3.7,"Halichoeres poeyi"
"obis",-80.687,24.8044,8.4,"Halichoeres poeyi"
"obis",-80.1001,25.66224,7.6,"Halichoeres poeyi"
"obis",-81.7420666,24.47535,6.6,"Halichoeres poeyi"
"obis",-82.90597,24.577,12.5,"Halichoeres poeyi"
"obis",-81.2125,24.599,9.1,"Halichoeres poeyi"
"obis",-81.7051499,24.4961334,5.6,"Halichoeres poeyi"
"obis",-81.84601,24.45842,8.4,"Halichoeres poeyi"
"obis",-80.959,24.6883167,4.7,"Halichoeres poeyi"
"obis",-82.8992,24.5874,7.9,"Halichoeres poeyi"
"obis",-80.10792,25.52748,7.5,"Halichoeres poeyi"
"obis",-81.0149,24.65867,7,"Halichoeres poeyi"
"obis",-80.1331166,25.4615,6.4,"Halichoeres poeyi"
"obis",-81.805,24.4701,9.6,"Halichoeres poeyi"
"obis",-80.1417,25.4674,4,"Halichoeres poeyi"
"obis",-82.8949833,24.7074833,15.1,"Halichoeres poeyi"
"obis",-80.29535,25.13005,5,"Halichoeres poeyi"
"obis",-81.1051833,24.6274833,7.3,"Halichoeres poeyi"
"obis",-81.6484167,24.49785,3.7,"Halichoeres poeyi"
"obis",-80.6156333,24.9047501,4.3,"Halichoeres poeyi"
"obis",-81.4635667,24.5670167,6.6,"Halichoeres poeyi"
"obis",-81.5721333,24.5094667,10.8,"Halichoeres poeyi"
"obis",-82.7943333,24.718,11.7,"Halichoeres poeyi"
"obis",-82.78515,24.6596333,9.6,"Halichoeres poeyi"
"obis",-80.3732666,25.0154333,5.3,"Halichoeres poeyi"
"obis",-82.8737,24.59965,5.3,"Halichoeres poeyi"
"obis",-81.6598833,24.49675,6.4,"Halichoeres poeyi"
"obis",-80.2267832,25.1968833,5.5,"Halichoeres poeyi"
"obis",-81.092167,24.631133,6.1,"Halichoeres poeyi"
"obis",-80.306883,25.107683,7.9,"Halichoeres poeyi"
"obis",-81.6742832,24.48785,10.1,"Halichoeres poeyi"
"obis",-82.8896833,24.6733167,10.8,"Halichoeres poeyi"
"obis",-80.1988999,25.2947333,8.9,"Halichoeres poeyi"
"obis",-82.9281333,24.5662,12.8,"Halichoeres poeyi"
"obis",-80.6253666,24.8440667,8.4,"Halichoeres poeyi"
"obis",-80.2308332,25.20965,4.4,"Halichoeres poeyi"
"obis",-80.4521499,24.9653001,4.1,"Halichoeres poeyi"
"obis",-80.75325,24.7686667,6.3,"Halichoeres poeyi"
"obis",-81.0595667,24.6401167,9.6,"Halichoeres poeyi"
"obis",-80.33468,25.06129,5.3,"Halichoeres poeyi"
"obis",-80.53879,24.91244,6.7,"Halichoeres poeyi"
"obis",-83.0721833,24.6197667,16.3,"Halichoeres poeyi"
"obis",-80.4500166,24.9671334,5,"Halichoeres poeyi"
"obis",-83.0872,24.634733,16.3,"Halichoeres poeyi"
